medname,text,code,name
卡马西平 | 西咪替丁,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn西咪替丁会抑制卡马西平肝代谢，l提高卡马西平血浆浓度。0卡马西平治疗方案中加入或停用西咪替丁时均应监测卡马西平的水平。0有报道说雷尼替丁不会改变卡马西平的曲线下面积或半衰期。0,05,抗癫痫药物
氟伏沙明 | 他克林,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn氟伏沙明可抑制P45011A2同工酶对他克林的代谢使他克林血浆水平升高，l可引起副作用，l他克林的用量需进行调整，l或停用两药之一或全部。0,06,抗抑郁药物
氟西汀 | 色氨酸,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn色氨酸的使用可能降低氟西汀的效用，l要监测病人氟西汀疗效的降低。0,06,抗抑郁药物
甲状腺素 | 碳酸钙,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn两药合用可以降低左甲状腺素的作用(有争议)，l合用应至少间隔41h。0钙盐和左甲状腺素形成不溶性络合物，l降低左甲状腺素生物利用度。0,21,其他药物
氟西汀 | 反苯环丙胺,【严重性分级】Www~MediX~cnⅠ（严重）【相互作用】Www~MediX~cn同时使用氟西汀和反苯环丙胺将产生强毒性并可能产生致死反应。0在停用氟西汀1～10日内使用反苯环丙胺将产生反作用，l并曾导致部分病人死亡。0应避免两者的同用。0应在停用胺氧化酶抑制剂至少14日后，l才能开始采用氟西汀进行治疗。0采用氟西汀治疗的患者则需在停用氟西汀至少5周后，l才能使用单胺氧化酶抑制剂。0与氟西汀合用或停用氟西汀较短时间内服用苯乙肼会引起不良反应。0其他选择性5-羟色胺再摄取抑制剂可能和反苯环丙胺有类似的相互作用，l其他单胺氧化酶抑制剂可能和选择性5-羟色胺再摄取抑制剂之间也有类似的相互作用。0,06,抗抑郁药物
氟西汀 | 赛庚啶,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn赛庚啶是一个5-羟色胺拮抗剂，l与氟西汀的疗效相反，l会抵消氟西汀对5-羟色胺受体的激动作用，l需停用赛庚啶。0帕罗西丁与赛庚啶有类似的相互作用。0,06,抗抑郁药物
左旋多巴 | 多潘立酮,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn多潘立酮可以增加左旋多巴的血药浓度，l两药可合用。0,21,其他药物
青霉胺 | 氢氧化铝、氢氧化镁,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn青霉胺和氢氧化铝、i氢氧化镁抗酸剂合用会降低青霉胺的生物利用度和吸收，l应避免合用，l若必须合用时，l应隔开使用。0这是由于Mg2+、iAl3+能与青霉胺形成螯合物，l降低其吸收所致。0青霉胺和其他抗酸剂之间也有类似的相互作用。0,21,其他药物
青霉胺 | 氯喹,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn氯喹可以使青霉胺的血药浓度上升(原因不明)，l合用时应监测青霉胺的毒性，l其剂量可能需要减少。0,21,其他药物
多奈哌齐 | 帕罗西丁,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn帕罗西丁抑制肝细胞色素P45012D6对多奈哌齐(Donepezil)的代谢，l两药合用会导致胃肠道和神经系统副作用。0合用初期需仔细监测，l可降低首剂量，l根据耐受性和不良反应逐渐添加。0,06,抗抑郁药物
甲状腺素 | 洛伐他汀,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn两药合用可以增加甲状腺素的血药浓度，l合用或撤销洛伐他汀时，l应严密监测血清甲状腺素浓度变化。0这可能是两药之间发生协同作用，l引起横纹肌溶解所致。0所有与甲状腺素结构相似的甲状腺化合物和洛伐他汀之间以及甲状腺素和其他HMG-CoA还原酶抑制剂之间可能有类似的相互作用。0,21,其他药物
地昔帕明 | 硫利达嗪,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn硫利达嗪会抑制地昔帕明的代谢，l导致地昔帕明水平和毒性升高。0仔细监测地昔帕明水平，l必要时停药或降低剂量。0,06,抗抑郁药物
米氮平 | 左旋多巴,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn米氮平和左旋多巴同用将加重精神病的发展。0一患者经过24天的并用疗程后，l患者抱怨失眠、i多梦、i情绪烦躁，l两天后试图自杀。0停止米氮平治疗10天后所有精神病症状均消失。0经总结，l患者的精神病是由米氮平激发的多巴胺引起的。0研究认为，l突触前α2受体可抑制多巴胺的释放。0米氮平也具有α受体拮抗剂的作用，l可导致中枢多巴胺水平的升高。0接受左旋多巴治疗的患者，l若需添加米氮平治疗，l则需对其精神状态的变化进行仔细监控。0,06,抗抑郁药物
氯米帕明 | 奥昔布宁,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn接受氯米帕明或氟西汀治疗的病人使用奥昔布宁，l可以使氯米帕明或氟西汀血药浓度降低，l严密监测氯米帕明或氟西汀浓度和抑郁症状，l可能需要调整氯米帕明或氟西汀剂量。0这可能是奥昔布宁通过诱导细胞色素P45013A同工酶而诱导氯米帕明或氟西汀代谢所致。0,06,抗抑郁药物
丙米嗪 | 反苯环丙胺,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn有报道显示，l三环抗抑郁剂与单胺氧化酶抑制药(MAOI)同用将产生强毒性包括高热、i兴奋、i肌肉僵硬、i血压不稳定、i痉挛、i癫痫大发作以及昏迷甚至致死反应。0可能由于MAOI通过抑制微粒体酶增强三环抗抑郁剂的效果，l或是由于三环抗抑郁剂使胺类在外神经元的积聚而提高肾上腺素受体敏感度。0尚有一些报告则认为无影响。0应避免两者的同用。0氯丙嗪对两者同用产生的副作用有治疗效果。0反苯环丙胺和其他三环抗抑郁药之间有类似的作用，l其他单胺氧化酶抑制药也对丙米嗪有此作用。0,06,抗抑郁药物
丙米嗪 | 吸烟,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn有数据表明吸烟将加快丙米嗪的代谢，l造成丙米嗪水平下降，l疗效减弱。0对于吸烟患者，l丙米嗪的用量不必做特殊调整，l但需监测其西米嗪疗效的降低。0,06,抗抑郁药物
丙米嗪 | 利血平,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn利血平本身具有一定的致抑郁作用，l与三环抗抑郁药同用将导致低血压、i脸潮红、i腹泻及狂躁症状。0只有在最不敏感的病人中才可考虑共用利血平与抗抑郁药。0其他三环抗抑郁药或四环抗抑郁药有类似作用。0丙米嗪和其他萝芙木碱类之间可能有类似的相互作用。0,06,抗抑郁药物
丙米嗪 | 硝酸甘油,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn口干是服用丙米嗪常见的副作用，l会阻碍硝酸甘油的溶解。0对某些病人，l通过促进唾液分泌(如咀嚼口香糖、i人造唾液)将有效促进舌下硝酸甘油的功效。0若此举仍然无效，l则需考虑采用硝酸酯药物口腔、i局部或全舌喷雾，l或停用丙米嗪。0舌下硝酸甘油和其他三环抗抑郁药以及丙米嗪和其他硝酸酯类舌下片剂之间有类似的相互作用。0,06,抗抑郁药物
丙米嗪 | 甲睾酮,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn有数据显示甲睾酮与丙米嗪共用可能导致偏执反应。0若产生反应，l则需停用两者之一或全部。0其他三环抗抑郁药或四环抗抑郁药与其他雄激素同用可能有类似的相互作用。0,06,抗抑郁药物
丙米嗪 | 碳酸锂,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn碳酸锂与丙米嗪同用时将增强抗抑郁作用，l需对体内的锂水平进行监控，l并调整两者之一或两者的用量。0其他三环抗抑郁药和碳酸锂之间可能有类似的相互作用。0,06,抗抑郁药物
丙米嗪 | 碘塞罗宁,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn甲状腺药物会增强某些抗抑郁药物的作用，l甲状腺机能正常的病人使用碘塞罗宁，l将增强抗抑郁药的药效，l并加快起效时间。0当单独使用三环抗抑郁药不起作用时，l对某些病人，l可以同时使用碘塞罗宁(每日25μg)。0碘塞罗宁和其他三环抗抑郁药或四环抗抑郁药之间可能有类似的相互作用。0其他甲状腺制剂可能也可有类似作用。0,06,抗抑郁药物
丙米嗪 | 炔雌醇,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn丙米嗪可以抑制口服避孕药的代谢并加强其作用，l丙米嗪的作用减低或毒性加强。0有报道结合雌激素和多塞平同时服用有相似的反应。0其他雌激素药物和丙米嗪之间可能有类似的相互作用。0,06,抗抑郁药物
丙米嗪 | 左旋多巴,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn丙米嗪会减慢胃排空时间，l延缓左旋多巴代谢并减少其有效吸收量。0由于三环抗抑郁药可以安全有效地用于治疗帕金森病人的忧郁症状，l因此不必禁止这两种药物同用。0但是要注意左旋多巴水平的降低，l调整其剂量。0左旋多巴和其他三环抗抑郁药或四环抗抑郁药可能有类似的相互作用。0,06,抗抑郁药物
阿米替林 | 氟康唑,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn同用两种药物可使阿米替林水平升高至14641ng／ml(治疗范围：i150～2501ng／m1)并引起阿米替林毒性。0治疗中加入氟康唑或其他三唑和咪唑类抗真菌药时，l需仔细监测三环抗抑郁药的血清水平，l调整剂量。0,06,抗抑郁药物
地昔帕明 | 奎尼丁,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn奎尼丁抑制细胞色素P45012D6代谢，l因此降低地昔帕明的消除。0病人的代谢状态决定此相互作用是否发生，l临床影响还不清楚，l因此，l需监测临床效果并在合用初期监测药物血清浓度。0奎尼丁和其他三环抗抑郁药同用可能有类似作用。0,06,抗抑郁药物
阿米替林 | 氯氮卓,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn两药同用可能会导致运动功能的损伤，l并且氯氮卓可能会加强三环抗抑郁药的抗胆碱能作用。0需监测三环抗抑郁药血清水平。0同用氯氮卓并不比单独应用三环抗抑郁药效果更好。0,06,抗抑郁药物
氯丙嗪 | 左旋多巴,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn两药对中枢多色胺能受体起相反作用，l联用产生疗效拮抗，l应密切观察。0 。碳酸锂/氯丙嗪11碳酸锂延迟胃排空，l降低了氯丙嗪的生物利用度。0两药联用使氯丙嗪的血药浓度下降，l此外神经毒性可能增强。0,07,抗精神病和抗焦虑药物
氟伏沙明 | 美拉托宁,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn两药同用将造成美拉托宁血浆浓度的升高，l可能是由于氟伏沙明抑制美拉托宁的肝代谢所致。0应加强对病人的观察。0,06,抗抑郁药物
氯丙嗪 | 二氮嗪,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn氯丙嗪和二氮嗪都有潜在的升高血糖作用，l两药长期联用可能导致高血糖。0应密切监测患者血糖变化，l必要时减量。0与其他抗精神病药物联用也可能发生相似的相互作用。0,07,抗精神病和抗焦虑药物
氯丙嗪 | 苯扎托品,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn氯丙嗪的锥体外系反应是由于体内胆碱能活动增强所致。0苯扎托品为抗胆碱药，l由于药理拮抗，l而可用于治疗因使用抗精神病药引起的锥体外系综合征运动障碍。0抗胆碱药可拮抗所有抗精神病药引起的锥体外系反应。0,07,抗精神病和抗焦虑药物
左旋多巴 | 苯海索,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn苯海索可能会降低左旋多巴的作用，l但还未在人身上得到证明，l可合用，l但需对病人进行监控，l左旋多巴的剂量可能需要调整。0这可能是由于胃排空延长，l左旋多巴在胃内延时而有较多量的左旋多巴由胃黏膜代谢，l导致其血药浓度降低。0,21,其他药物
氯丙嗪 | 氢氧化铝、氢氧化镁,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn同时服用含有氢氧化铝或氢氧化镁的抗酸剂可能会影响氯丙嗪的胃肠道吸收。0镁、i铝制酸药与其他抗精神病药之间可能有类似的相互作用。0,07,抗精神病和抗焦虑药物
氯丙嗪 | 乙醇,【严重性分级】Www~MediX~cnⅡ（谨慎）【相互作用】Www~MediX~cn两药联用可能加重中枢的抑制，l还可加重锥体外系不良反应，l引起短暂的脑功能障碍。0吩噻嗪类、i噻吨类、i丁酰苯类、i二氢吲哚类及二苯并氧氮卓类可能与乙醇有相似的相互作用。0,07,抗精神病和抗焦虑药物
丁螺环酮 | 氟西汀,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn氟西汀会降低丁螺环酮抗抑郁能力并导致不良反应，l丁螺环酮会加强氟西汀效果。0常合用治疗强迫症和一些难治的抑郁症。0丁螺环酮和其他选择性5-羟色胺再摄取抑制剂同用有类似作用。0,07,抗精神病和抗焦虑药物
丁螺环酮 | 红霉素,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn红霉素和大剂量丁螺环酮同用会升高丁螺环酮的水平并轻微升高相关的不良反应。0可能由于红霉素抑制细胞色素P45013A4酶系对丁螺环酮的代谢，l使其首过效应减少所致。0作用程度有个体差异。0丁螺环酮和其他大环内酯类抗生素之间可能有类似作用。0,07,抗精神病和抗焦虑药物
丁螺环酮 | 利托那韦,【严重性分级】Www~MediX~cnⅢ（注意）【相互作用】Www~MediX~cn利托那韦是细胞色素P45013A4酶的抑制剂，l抑制丁螺环酮的代谢，l可能导致严重的帕金森综合征，l出现震颤、i面无表情、i共济失调等不良反应。0密切观察毒性反应，l必要时调整剂量或更换药物。0丁螺环酮与其他蛋白酶抑制剂联用也可能出现相似的相互作用。0,07,抗精神病和抗焦虑药物
